Player,Age,Ht,YearInLeague,CumulativeG,CumulativeMP,CumulativeORB,CumulativeDRB,CumulativeAST,CumulativeSTL,CumulativeBLK,CumulativeDWS,Last2DWS,DWS_Next
Al Wood,0.124038336,-0.263306698,-0.066186987,0.088083931,0.032438364,-0.114175109,-0.285456755,-0.139737682,-0.053812925,-0.168494714,-0.277441138,0.387284203,0.5
Al-Farouq Aminu,-1.609898273,0.543397685,-1.10131363,-0.926323349,-0.837959274,-0.678522064,-0.687214383,-0.649845231,-0.705681602,-0.526274119,-0.704090337,-0.074076334,1.8
Al-Farouq Aminu,-1.362193043,0.543397685,-0.842531969,-0.688908879,-0.673773155,-0.523122177,-0.533303637,-0.597889832,-0.539904654,-0.427375747,-0.550496626,0.093691134,2.4
Al-Farouq Aminu,-1.114487814,0.543397685,-0.583750309,-0.41552252,-0.44411268,-0.295747607,-0.211030432,-0.516807923,-0.281405007,-0.279028189,-0.34570501,0.513109804,1.8
Al-Farouq Aminu,-0.866782584,0.543397685,-0.324968648,-0.127747406,-0.216786604,-0.08473092,0.054158506,-0.42706678,-0.051003147,-0.168494714,-0.192111298,0.513109804,2
Al-Farouq Aminu,-0.619077354,0.543397685,-0.066186987,0.138444576,-0.064939456,0.101748944,0.218908038,-0.380621802,0.145681368,0.011849376,-0.021451618,0.345342336,2.3
Alaa Abdelnaby,-1.114487814,0.812299146,-1.10131363,-1.063016528,-0.967129396,-0.757039901,-0.78115052,-0.687630975,-0.860219435,-0.564088203,-0.780887193,-0.82902994,1.5
Alaa Abdelnaby,-0.866782584,0.812299146,-0.842531969,-0.807616114,-0.863304186,-0.62454105,-0.651807686,-0.664014885,-0.789974966,-0.517547792,-0.652892433,-0.40961127,1.3
Alaa Abdelnaby,-0.371372124,0.812299146,-0.324968648,-0.491063488,-0.6998962,-0.398802269,-0.474774199,-0.640398795,-0.714110939,-0.433193298,-0.533430658,-0.661262472,0.7
Alan Anderson,-0.866782584,-0.263306698,-1.10131363,-1.088196851,-0.936671036,-0.763583054,-0.791989305,-0.671886915,-0.840550984,-0.587358408,-0.797953161,-0.996797408,0.1
Alan Anderson,-0.619077354,-0.263306698,-0.842531969,-1.027044639,-0.908213591,-0.745589383,-0.776815006,-0.655355652,-0.820882532,-0.587358408,-0.789420177,-1.080681142,0.2
Alan Anderson,0.619448796,-0.263306698,-0.583750309,-0.965892427,-0.856967958,-0.732503077,-0.758027778,-0.634888374,-0.806833639,-0.578632081,-0.772354209,-1.122623009,0.8
Alan Anderson,0.867154025,-0.263306698,-0.324968648,-0.732075146,-0.690780925,-0.676886275,-0.675653013,-0.553806464,-0.671964257,-0.558270651,-0.704090337,-0.82902994,0.9
Alan Anderson,1.114859255,-0.263306698,-0.066186987,-0.45149441,-0.493690885,-0.611454744,-0.578103948,-0.49004302,-0.537094876,-0.526274119,-0.627293481,-0.535436871,1.1
Alan Anderson,1.362564485,-0.263306698,0.192594674,-0.185302428,-0.29982454,-0.560745308,-0.453096629,-0.424705171,-0.379747264,-0.511730241,-0.533430658,-0.40961127,0.2
Alan Anderson,1.610269715,-0.263306698,0.451376334,-0.138538972,-0.278481456,-0.559109519,-0.434309401,-0.413684329,-0.368508149,-0.508821465,-0.51636469,-0.703204339,0.1
Alan Hardy,-0.866782584,0.005594763,-1.10131363,-1.138557496,-0.987027375,-0.788119878,-0.818002388,-0.694715802,-0.868648772,-0.57281453,-0.815019129,-1.164564876,0.2
Alan Henderson,-0.866782584,0.543397685,-1.10131363,-0.933517727,-0.841961102,-0.532936907,-0.687214383,-0.656930058,-0.747828284,-0.473916158,-0.687024369,0.093691134,0.9
Alan Henderson,-0.619077354,0.543397685,-0.842531969,-0.825602059,-0.786268992,-0.456054858,-0.637355973,-0.638824389,-0.68882293,-0.456463504,-0.610227513,-0.199901935,1.8
Alan Henderson,-0.123666894,0.543397685,-0.324968648,-0.440702843,-0.436998318,0.034681624,-0.354102393,-0.559316885,-0.478089521,-0.296480843,-0.294507106,0.303400469,1.4
Alan Henderson,0.124038336,0.543397685,-0.066186987,-0.14573335,-0.12852406,0.468165517,-0.13299118,-0.498702253,-0.25049744,-0.139406958,-0.17504533,0.135633001,1.4
Alan Henderson,0.619448796,0.543397685,0.451376334,0.210388354,0.11958929,0.813316843,0.078003833,-0.45068287,-0.076291156,-0.011420829,-0.021451618,-0.493495004,1.1
Alan Henderson,0.867154025,0.543397685,0.710157995,0.505357847,0.285665161,1.068499814,0.252869564,-0.418407547,0.016431544,0.081659992,0.072411206,-0.619320605,0
Alan Henderson,1.114859255,0.543397685,0.968939656,0.526940981,0.29322417,1.086493485,0.26009542,-0.416833141,0.019241323,0.087477543,0.072411206,-0.787088073,1.5
Alan Henderson,1.362564485,0.543397685,1.227721317,0.807521717,0.426951929,1.354762762,0.393051182,-0.400301878,0.100724908,0.195102242,0.200405966,-0.619320605,0.6
Alan Henderson,1.610269715,0.543397685,1.486502977,0.990978353,0.485978896,1.452910058,0.448690278,-0.392429847,0.126012917,0.23000755,0.25160387,-0.367669403,0.4
Alan Ogg,-0.866782584,1.887904989,-1.10131363,-1.106182796,-0.970353091,-0.77666936,-0.801382918,-0.695503005,-0.854599878,-0.520456568,-0.797953161,-0.996797408,0.3
Alan Williams,-0.866782584,0.274496224,-1.10131363,-1.181723763,-0.991807336,-0.778305148,-0.808608775,-0.693141396,-0.860219435,-0.584449632,-0.806486145,-1.080681142,0.9
Alando Tucker,-0.866782584,-0.263306698,-1.10131363,-1.196112519,-0.994030574,-0.794663031,-0.823060488,-0.697077411,-0.871458551,-0.596084735,-0.823552113,-1.24844861,0
Alando Tucker,-0.619077354,-0.263306698,-0.842531969,-1.088196851,-0.96268292,-0.763583054,-0.81438946,-0.687630975,-0.857409657,-0.593175959,-0.823552113,-1.24844861,0
Albert King,-1.114487814,-0.263306698,-1.10131363,-0.944309294,-0.811058095,-0.629448415,-0.676375598,-0.585294584,-0.691632709,-0.494277587,-0.601694529,0.932528474,3.9
Albert King,-0.866782584,-0.263306698,-0.842531969,-0.660131368,-0.539044938,-0.372629656,-0.460322485,-0.356218509,-0.424703724,-0.375017785,-0.268908154,1.477772745,2.8
Albert King,-0.371372124,-0.263306698,-0.324968648,-0.224871507,-0.209672243,-0.053650943,-0.205972332,-0.150758524,-0.053812925,-0.252849208,0.046812254,0.303400469,1.9
Albert King,-0.123666894,-0.263306698,-0.066186987,0.037723285,0.012429223,0.136100497,-0.025325916,-0.00827478,0.109154244,-0.183038593,0.20893895,-0.074076334,0.8
Albert King,0.124038336,-0.263306698,0.192594674,0.25715181,0.155939229,0.270235136,0.070055391,0.07280713,0.204686722,-0.101592874,0.277202822,-0.116018201,0.8
Albert King,0.619448796,-0.263306698,0.710157995,0.681620105,0.420949187,0.440357116,0.252146978,0.220801295,0.390132122,-0.028873483,0.405197582,-0.619320605,0.1
Alec Burks,-1.609898273,-0.263306698,-1.10131363,-1.005461505,-0.894985326,-0.707966252,-0.771756906,-0.653781246,-0.795594523,-0.584449632,-0.789420177,-0.912913674,0.7
Alec Burks,-1.362193043,-0.263306698,-0.842531969,-0.775241414,-0.768594251,-0.647442086,-0.693717654,-0.581358569,-0.697252266,-0.546635549,-0.729689289,-0.787088073,0.6
Alec Burks,-0.866782584,-0.263306698,-0.324968648,-0.397536576,-0.424881672,-0.519850601,-0.482000055,-0.349920885,-0.455611291,-0.491368811,-0.627293481,-0.745146206,0.8
Alec Burks,-0.619077354,-0.263306698,-0.066186987,-0.286023719,-0.336285642,-0.493677988,-0.414799589,-0.300327096,-0.405035273,-0.479733709,-0.55902961,-0.661262472,0.9
Alec Burks,-0.371372124,-0.263306698,0.192594674,-0.134941783,-0.263696924,-0.465869588,-0.340373265,-0.276711005,-0.354459255,-0.465189831,-0.482232754,-0.535436871,1.6
Alec Kessler,-0.619077354,1.081200606,-1.10131363,-0.937114916,-0.859413519,-0.613090533,-0.666259399,-0.672674118,-0.823692311,-0.523365344,-0.721156305,-0.241843802,0.9
Aleksandar Radojevic,-0.866782584,2.15680645,-1.10131363,-1.206904086,-0.99669846,-0.797934608,-0.821615317,-0.696290208,-0.865838993,-0.596084735,-0.815019129,-1.164564876,0.1
Alex Abrines,-0.866782584,-0.263306698,-1.10131363,-0.973086805,-0.882090546,-0.771761995,-0.776815006,-0.665589291,-0.767496736,-0.575723305,-0.746755257,-0.493495004,1
Alex Acker,-0.866782584,-0.532208158,-1.10131363,-1.199709708,-0.995475679,-0.799570396,-0.823060488,-0.693928599,-0.868648772,-0.598993511,-0.823552113,-1.24844861,0.1
Alex Garcia,-0.866782584,-1.07001108,-1.10131363,-1.210501275,-0.997921241,-0.801206184,-0.825950831,-0.697077411,-0.865838993,-0.598993511,-0.823552113,-1.24844861,0.1
Alex Len,-1.609898273,1.619003528,-1.10131363,-1.066613717,-0.959125739,-0.737410441,-0.782595691,-0.693928599,-0.860219435,-0.546635549,-0.789420177,-0.912913674,2.1
Alex Len,-1.362193043,1.619003528,-0.842531969,-0.818407681,-0.790381983,-0.505128506,-0.557148964,-0.668738103,-0.764686957,-0.241214106,-0.610227513,-0.199901935,1.8
Alex Len,-1.114487814,1.619003528,-0.583750309,-0.537826944,-0.587956172,-0.213958193,-0.256553328,-0.592379411,-0.657915363,-0.060870015,-0.456633802,0.387284203,1.7
Alex Poythress,-0.866782584,0.005594763,-1.10131363,-1.196112519,-0.981913928,-0.783212513,-0.812944289,-0.693141396,-0.863029214,-0.593175959,-0.815019129,-1.164564876,0.1
Alex Stivrins,-0.866782584,0.274496224,-1.10131363,-1.206904086,-0.997810079,-0.796298819,-0.825950831,-0.696290208,-0.871458551,-0.598993511,-0.823552113,-1.24844861,0.1
Alexander Johnson,-0.866782584,0.543397685,-1.10131363,-1.005461505,-0.915661438,-0.71941677,-0.731292109,-0.68369496,-0.801214081,-0.497186363,-0.772354209,-0.745146206,0.4
Alexander Volkov,-0.371372124,0.812299146,-1.10131363,-0.958698049,-0.89520765,-0.716145194,-0.777537591,-0.631739562,-0.770306514,-0.535000446,-0.789420177,-0.912913674,1.4
Alexey Shved,-0.619077354,-0.263306698,-1.10131363,-0.940712105,-0.794828458,-0.734138865,-0.729124352,-0.471937351,-0.719730496,-0.520456568,-0.704090337,-0.074076334,0.7
Alexis Ajinca,-1.609898273,1.887904989,-1.10131363,-1.106182796,-0.97913488,-0.78648409,-0.810776532,-0.694715802,-0.851790099,-0.581540857,-0.797953161,-0.996797408,0
Alexis Ajinca,-1.362193043,1.887904989,-0.842531969,-1.084599662,-0.975800023,-0.784848301,-0.808608775,-0.694715802,-0.84898032,-0.578632081,-0.797953161,-1.122623009,0.4
Alexis Ajinca,-1.114487814,1.887904989,-0.583750309,-0.962295238,-0.938004979,-0.757039901,-0.764531049,-0.686843772,-0.818072754,-0.523365344,-0.763821225,-1.080681142,0.9
Alexis Ajinca,-0.371372124,1.887904989,-0.324968648,-0.760852658,-0.832290017,-0.603275803,-0.632297873,-0.655355652,-0.753447842,-0.389561664,-0.687024369,-0.703204339,1.2
Alexis Ajinca,-0.123666894,1.887904989,-0.066186987,-0.51624381,-0.725908083,-0.433153822,-0.479832298,-0.618357111,-0.694442487,-0.241214106,-0.584628561,-0.367669403,0.9
Alexis Ajinca,0.124038336,1.887904989,0.192594674,-0.304009663,-0.630197692,-0.310469702,-0.33965068,-0.593953817,-0.641056691,-0.136498182,-0.507831706,-0.367669403,0.9
Allan Houston,-1.114487814,-0.263306698,-1.10131363,-0.933517727,-0.830511427,-0.770126207,-0.752969679,-0.618357111,-0.775926072,-0.561179427,-0.815019129,-1.164564876,0.3
Allan Houston,-0.866782584,-0.263306698,-0.842531969,-0.660131368,-0.608632284,-0.722688347,-0.653252857,-0.489255817,-0.604529566,-0.520456568,-0.789420177,-1.080681142,3
Allan Houston,-0.619077354,-0.263306698,-0.583750309,-0.365161875,-0.267142943,-0.63435578,-0.475496784,-0.292455066,-0.433133061,-0.473916158,-0.533430658,0.135633001,3.2
Allan Houston,-0.371372124,-0.263306698,-0.324968648,-0.073789572,0.030882098,-0.564016884,-0.333147409,-0.151545727,-0.317932131,-0.421558196,-0.26037517,1.351947144,3.5
Allan Houston,0.124038336,-0.263306698,0.192594674,0.401039368,0.549230014,-0.460962223,-0.070848813,0.123188122,-0.04257381,-0.325568599,0.191872982,0.974470341,3.1
Allan Houston,0.371743566,-0.263306698,0.451376334,0.69600886,0.901502059,-0.398802269,0.097513646,0.299521596,0.140061811,-0.28484574,0.456395486,0.806702873,3.5
Allan Houston,0.619448796,-0.263306698,0.710157995,0.976589597,1.219202755,-0.366086503,0.287553676,0.435707716,0.286170307,-0.255757984,0.755049926,1.519714612,1.1
Allan Houston,0.867154025,-0.263306698,0.968939656,1.253573145,1.543128517,-0.305562337,0.442909593,0.585276288,0.437898361,-0.226670227,0.84891275,0.680877272,0.6
Allan Houston,1.114859255,-0.263306698,1.227721317,1.548542638,1.888619686,-0.263031842,0.591039654,0.758460949,0.589626415,-0.206308798,0.900110654,-0.535436871,0.6
Allan Houston,1.362564485,-0.263306698,1.486502977,1.728402085,2.088599936,-0.230316076,0.664020806,0.836394047,0.696398009,-0.200491246,0.951308557,-0.745146206,0
Allen Crabbe,-1.362193043,-0.263306698,-1.10131363,-1.163737819,-0.988250156,-0.799570396,-0.820170145,-0.692354193,-0.865838993,-0.596084735,-0.815019129,-1.164564876,0.8
Allen Crabbe,-1.114487814,-0.263306698,-0.842531969,-0.980281183,-0.912326581,-0.788119878,-0.772479492,-0.661653276,-0.812453196,-0.5524531,-0.746755257,-0.870971807,1.2
Allen Crabbe,-0.866782584,-0.263306698,-0.583750309,-0.688908879,-0.678330792,-0.743953595,-0.635910801,-0.583720178,-0.635437133,-0.50591269,-0.644359449,-0.40961127,1
Allen Crabbe,-0.619077354,-0.263306698,-0.324968648,-0.404730953,-0.427771881,-0.712873617,-0.486335569,-0.509723096,-0.483709079,-0.447737177,-0.55902961,-0.325727536,1.4
Allen Iverson,-1.362193043,-1.876715462,-1.10131363,-0.944309294,-0.660878375,-0.613090533,-0.683601455,-0.250733306,-0.430323282,-0.529182895,-0.738222273,-0.40961127,2.8
Allen Iverson,-0.866782584,-1.876715462,-0.583750309,-0.48386911,-0.089506235,-0.364450715,-0.409018903,0.31369125,0.373273449,-0.436102074,-0.251842186,1.142237809,3.6
Allen Iverson,-0.619077354,-1.876715462,-0.324968648,-0.232065885,0.227638652,-0.248309747,-0.267392113,0.571893836,0.777881594,-0.421558196,0.055345238,1.477772745,4.5
Allen Iverson,-0.371372124,-1.876715462,-0.066186987,0.02333453,0.558789937,-0.166520334,-0.106255511,0.827734814,1.278022217,-0.363382683,0.439329518,2.148842617,4.3
Allen Iverson,-0.123666894,-1.876715462,0.192594674,0.239165866,0.850256425,-0.094545649,0.056326263,1.088299009,1.750065052,-0.325568599,0.80624783,2.442435686,4.2
Allen Iverson,0.371743566,-1.876715462,0.710157995,0.706800427,1.464425895,0.072304755,0.359812242,1.700742949,2.705389837,-0.273210638,1.360891789,1.477772745,3.7
Allen Iverson,0.619448796,-1.876715462,0.968939656,0.976589597,1.81725375,0.155729957,0.539013486,2.169915941,3.211150018,-0.247031657,1.676612197,1.26806341,1.8
Allen Iverson,0.867154025,-1.876715462,1.227721317,1.235587201,2.16218911,0.227704641,0.674859591,2.588707941,3.604519047,-0.2179439,1.830205909,1.058354075,2.2
Allen Iverson,1.114859255,-1.876715462,1.486502977,1.469404481,2.469107102,0.265327771,0.797699153,2.957118948,3.950121837,-0.180129817,2.017931557,0.42922607,2.8
Allen Iverson,1.362564485,-1.876715462,1.745284638,1.764373974,2.84972543,0.34220982,0.939325943,3.418419911,4.399686442,-0.145224509,2.256855109,0.84864474,1.9
Allen Iverson,1.610269715,-1.876715462,2.004066299,1.969413743,3.082387277,0.391283468,1.042655693,3.641198362,4.646946975,-0.127771855,2.418981805,0.722819139,0.2
Allen Leavell,-1.114487814,-1.607814002,-1.10131363,-0.940712105,-0.763369642,-0.707966252,-0.734182452,-0.368813757,-0.514616645,-0.517547792,-0.704090337,-0.074076334,1.4
Allen Leavell,-0.866782584,-1.607814002,-0.842531969,-0.656534179,-0.575950687,-0.658892604,-0.659033543,-0.066527802,-0.242068104,-0.473916158,-0.584628561,-0.074076334,2.1
Allen Leavell,-0.619077354,-1.607814002,-0.583750309,-0.372356253,-0.336952613,-0.578738979,-0.573045849,0.293223972,0.179398713,-0.430284523,-0.405435898,0.219516735,1.5
Allen Leavell,-0.371372124,-1.607814002,-0.324968648,-0.088178327,-0.047709362,-0.474048529,-0.478387127,0.710441566,0.643012212,-0.389561664,-0.277441138,0.261458602,1.6
Allen Leavell,0.124038336,-1.607814002,0.192594674,0.357873101,0.235197661,-0.410252786,-0.395289776,1.152062453,1.008283454,-0.343021253,-0.098248474,-0.367669403,0.9
Allen Leavell,0.619448796,-1.607814002,0.710157995,0.814716095,0.498095542,-0.377537021,-0.317250524,1.51260143,1.320168898,-0.290663292,0.08094419,-0.367669403,2.5
Allen Leavell,0.867154025,-1.607814002,0.968939656,1.10249121,0.737093616,-0.341549679,-0.226204731,1.831418648,1.668581467,-0.264484311,0.29426879,0.303400469,0.7
Alonzo Gee,-1.114487814,-0.263306698,-1.10131363,-1.178126574,-0.97913488,-0.77666936,-0.812944289,-0.69156699,-0.851790099,-0.596084735,-0.815019129,-1.164564876,0.6
Alonzo Gee,-0.866782584,-0.263306698,-0.842531969,-0.976683994,-0.854855882,-0.675250487,-0.726234009,-0.661653276,-0.739398948,-0.543726773,-0.763821225,-0.954855541,1.2
Alonzo Gee,-0.619077354,-0.263306698,-0.583750309,-0.750061091,-0.6517631,-0.510035871,-0.566542578,-0.572699336,-0.506187309,-0.494277587,-0.661425417,-0.493495004,1.5
Alonzo Gee,-0.123666894,-0.263306698,-0.066186987,-0.221274318,-0.255915592,-0.330099161,-0.307134325,-0.431002795,-0.095959607,-0.366291459,-0.448100818,-0.199901935,0.6
Alonzo Gee,0.124038336,-0.263306698,0.192594674,-0.027026115,-0.182326417,-0.269574995,-0.265946942,-0.41132272,0.00238265,-0.345930029,-0.396902914,-0.577378738,0.9
Alonzo Gee,0.371743566,-0.263306698,0.451376334,0.235568677,-0.000910204,-0.171427698,-0.132268594,-0.354644103,0.179398713,-0.308115946,-0.320106058,-0.619320605,0.1
Alonzo Mourning,-1.114487814,0.812299146,-1.10131363,-0.937114916,-0.705454295,-0.370993868,-0.434309401,-0.637249983,-0.795594523,0.189284691,-0.533430658,1.603598346,2.5
Alonzo Mourning,-0.866782584,0.812299146,-0.842531969,-0.72128358,-0.481129591,-0.081459343,-0.12142981,-0.569550524,-0.719730496,0.736134513,-0.320106058,1.226121543,5.1
Alonzo Mourning,-0.619077354,0.812299146,-0.583750309,-0.444300032,-0.154202458,0.245698312,0.283940747,-0.48217099,-0.582051336,1.390609034,0.115076126,1.939133282,5.5
Alonzo Mourning,-0.371372124,0.812299146,-0.324968648,-0.192496806,0.142710964,0.602300156,0.65173685,-0.357005712,-0.385366821,1.940367632,0.584390246,3.197389292,5.6
Alonzo Mourning,-0.123666894,0.812299146,-0.066186987,0.044917663,0.40060656,0.91146414,0.989184354,-0.275136599,-0.22801921,2.49012623,1.062237349,3.407098627,3.6
Alonzo Mourning,0.124038336,0.812299146,0.192594674,0.253554622,0.616149475,1.227171277,1.252928121,-0.234202043,-0.115628059,2.868267065,1.369424773,2.610203154,3.9
Alonzo Mourning,0.371743566,0.812299146,0.451376334,0.419025312,0.811016277,1.49871213,1.499329832,-0.17594902,-0.02009558,3.391846682,1.702211149,1.897191415,5.6
Alonzo Mourning,0.867154025,0.812299146,0.968939656,0.749966694,1.150504704,1.907659199,1.935771572,-0.069676615,0.103534686,4.337198768,2.239789141,1.393889011,4.8
Alonzo Mourning,1.114859255,0.812299146,1.227721317,1.019755864,1.423407156,2.205372665,2.26093512,-0.001189953,0.179398713,4.878231039,2.649372372,1.058354075,0.3
Alonzo Mourning,1.610269715,0.812299146,1.486502977,1.062922132,1.447306963,2.218458971,2.274664248,0.005107671,0.185018271,4.895683693,2.674971324,0.890586607,1.5
Alonzo Mourning,1.857974945,0.812299146,1.745284638,1.196018122,1.525342614,2.30515575,2.379439169,0.019277325,0.207496501,5.110933091,2.802966084,-0.493495004,2.6
Alonzo Mourning,2.105680175,0.812299146,2.004066299,1.429835403,1.670075401,2.509629284,2.548524214,0.027936558,0.244023625,5.614151279,3.024823668,0.471167937,2.5
Alonzo Mourning,2.353385405,0.812299146,2.26284796,1.706818951,1.8448219,2.715738607,2.710383403,0.042106213,0.28055075,6.131913345,3.238148268,0.890586607,0.5
Alphonso Ford,-1.114487814,-1.607814002,-1.10131363,-1.196112519,-0.997587755,-0.801206184,-0.825950831,-0.696290208,-0.865838993,-0.598993511,-0.823552113,-1.24844861,0
Alton Ford,-1.609898273,0.543397685,-1.10131363,-1.027044639,-0.949121169,-0.748860959,-0.771756906,-0.69156699,-0.854599878,-0.578632081,-0.780887193,-0.82902994,0
Alton Ford,-1.362193043,0.543397685,-0.842531969,-0.987475561,-0.94567515,-0.748860959,-0.767421392,-0.690779787,-0.854599878,-0.578632081,-0.780887193,-1.038739275,0.1
Alton Lister,-0.866782584,1.350102067,-1.10131363,-0.929920538,-0.867528338,-0.62454105,-0.624349431,-0.630952359,-0.820882532,-0.255757984,-0.601694529,0.932528474,3.9
Alton Lister,-0.619077354,1.350102067,-0.842531969,-0.642145423,-0.657988166,-0.34972862,-0.335315166,-0.543572825,-0.680393593,0.259095306,-0.268908154,1.477772745,4.1
Alton Lister,-0.371372124,1.350102067,-0.583750309,-0.347175931,-0.440666661,-0.094545649,-0.012319374,-0.456980494,-0.565192663,0.666323897,0.08094419,2.10690075,4.3
Alton Lister,-0.123666894,1.350102067,-0.324968648,-0.055803627,-0.208227139,0.263691983,0.296947289,-0.357005712,-0.427513503,1.152089431,0.447862502,2.274668218,3.8
Alton Lister,0.124038336,1.350102067,-0.066186987,0.235568677,-0.006801785,0.589213849,0.580923455,-0.277498208,-0.289834343,1.565135573,0.772115894,2.148842617,2.7
Alton Lister,0.371743566,1.350102067,0.192594674,0.505357847,0.247536631,0.953994635,0.929209744,-0.190905878,-0.199921422,2.08871519,1.002506461,1.477772745,2.8
Alton Lister,0.619448796,1.350102067,0.451376334,0.80032734,0.448961985,1.28115229,1.237753822,-0.145248103,-0.124057395,2.495943782,1.241430013,1.058354075,2.3
Alton Lister,0.867154025,1.350102067,0.710157995,1.095296832,0.649720367,1.619760462,1.481987776,-0.102739141,-0.045383589,3.019523399,1.437688645,0.890586607,0
Alton Lister,1.114859255,1.350102067,0.968939656,1.106088399,0.654166843,1.627939404,1.484155533,-0.101164735,-0.04257381,3.019523399,1.437688645,-0.283785669,1.7
Alton Lister,1.362564485,1.350102067,1.227721317,1.383071947,0.826690104,1.825869785,1.745731543,-0.027954855,0.013621765,3.281313207,1.582749373,-0.535436871,0.4
Alton Lister,1.610269715,1.350102067,1.486502977,1.476598859,0.859260539,1.860221339,1.797035125,-0.016934013,0.027670659,3.327853618,1.616881309,-0.367669403,0.1
Alton Lister,1.857974945,1.350102067,1.745284638,1.548542638,0.878602709,1.884758163,1.817990109,-0.012997998,0.027670659,3.354032598,1.625414293,-1.038739275,1
Alton Lister,2.353385405,1.350102067,2.004066299,1.764373974,0.964864339,1.994355977,1.940107086,-0.003551562,0.07262712,3.51983281,1.710744133,-0.787088073,1
Alton Lister,2.601090634,1.350102067,2.26284796,1.994594066,1.046568332,2.103953792,2.094017832,0.011405295,0.089485792,3.642001388,1.796073973,-0.40961127,0.3
Alton Lister,2.848795864,1.350102067,2.52162962,2.185245079,1.10392787,2.211915818,2.16772157,0.021638934,0.111964023,3.682724247,1.821672925,-0.703204339,0.1
