Player,Age,Ht,YearInLeague,CumulativeG,CumulativeMP,Cumulative2P,Cumulative2PA,Cumulative3P,Cumulative3PA,CumulativeFT,CumulativeFTA,CumulativeORB,CumulativeAST,CumulativeTOV,CumulativeOWS,Last2OWS,OWS_Next
Clyde Drexler,-0.123666894,0.005594763,0.192594674,0.501760658,0.754434872,1.485693584,1.450489441,-0.303487737,-0.192538525,1.106439858,1.060594492,1.287695443,1.410265039,1.255199425,1.201614614,3.573251523,7.3
Damian Lillard,-0.866782584,-1.07001108,-0.842531969,-0.627756667,-0.320834138,-0.40144191,-0.380650772,0.792950739,0.724973988,-0.145476485,-0.228461437,-0.675250487,0.08067916,-0.227333495,0.087035079,2.325487884,7.3
Deron Williams,-0.619077354,-1.07001108,-0.324968648,-0.102567083,0.20351652,0.126246532,0.108328905,0.53941992,0.545857999,0.1862616,0.134322224,-0.582010555,1.421285881,0.508359533,0.610549709,2.925374249,7.3
Glen Rice,-0.371372124,0.005594763,-0.324968648,-0.084581138,0.228527947,0.346063925,0.395256098,0.753439443,0.698167514,-0.019100072,-0.077743381,-0.210686617,-0.153120133,0.003565832,0.008226425,1.629619701,7.3
Glen Rice,0.619448796,0.005594763,0.710157995,1.07011651,1.619941386,1.592118144,1.659825948,3.041802027,2.696468339,1.308839582,1.107551876,0.325851937,0.451451776,0.995636734,1.809567088,3.261310613,7.3
Jason Terry,0.124038336,-1.338912541,0.192594674,0.519746603,0.828579856,0.405611,0.480447506,1.938778335,1.888618676,0.523923578,0.389558327,-0.424974881,1.396095385,0.990859506,0.948301083,1.581628792,7.3
Karl Malone,0.619448796,0.543397685,0.710157995,1.127671533,1.694419856,3.095365048,2.84395484,-0.428606842,-0.411864225,3.609285226,3.866676874,2.319877844,0.764758573,2.521164701,2.327452528,4.101151524,7.3
Paul Pierce,-0.866782584,0.005594763,-0.583750309,-0.487466299,-0.183993845,-0.130946154,-0.109558412,0.542712528,0.494682003,0.255373701,0.253230438,-0.320284431,-0.23341484,-0.041021624,0.20524806,2.133524248,7.3
Ricky Pierce,-0.123666894,-0.801109619,-0.324968648,-0.379550631,-0.490911838,-0.282981239,-0.322061885,-0.517507259,-0.510560791,-0.251119267,-0.31025817,-0.446240129,-0.425492374,-0.493265823,-0.138132504,1.029733337,7.3
Shawn Marion,-0.371372124,0.005594763,-0.066186987,0.116861442,0.536446396,0.661536727,0.709735903,0.466982543,0.478841813,0.184286968,0.086607463,0.747885312,-0.064953396,0.092740745,0.72876269,2.253501521,7.3
Sidney Moncrief,-0.123666894,-1.07001108,-0.066186987,0.19240241,0.416725035,0.625428394,0.552654349,-0.504336827,-0.499594506,1.242689428,1.092404333,0.782236866,0.43413331,0.486065805,1.426782197,3.573251523,7.3
Amar'e Stoudemire,-0.866782584,0.812299146,-0.324968648,-0.426314087,-0.161872628,0.137015683,0.091543981,-0.514214651,-0.523964028,0.426179321,0.510738673,0.232612006,-0.469575742,-0.036244396,0.278427524,1.941560611,7.2
Anthony Davis,-1.857603503,0.812299146,-1.10131363,-0.987475561,-0.794161487,-0.62569366,-0.654593401,-0.533970299,-0.555644407,-0.612476824,-0.623812315,-0.531301119,-0.647483622,-0.77989947,-0.430850362,1.005737882,7.2
DeAndre Jordan,0.124038336,1.081200606,0.710157995,0.911840196,0.784893231,0.467058514,0.111179175,-0.530677691,-0.551988978,0.17935039,0.953804312,2.156299017,-0.426279577,0.240834796,0.942671894,2.445465157,7.2
Elton Brand,-0.123666894,0.274496224,0.451376334,0.674425727,1.240434677,1.724515364,1.69402919,-0.530677691,-0.54833355,1.737334607,1.835391328,2.65521444,0.393985957,1.196280287,2.017847102,3.117337886,7.2
Isaiah Thomas,-0.371372124,-2.683419845,-0.324968648,-0.199691184,-0.109960023,-0.213931971,-0.218818767,0.960873749,0.960139878,0.262284911,0.135079601,-0.544387425,0.342030558,0.035414015,0.531741055,1.965556066,7.2
Jeff Hornacek,0.867154025,-1.07001108,0.710157995,1.037741809,1.230541268,1.189225168,1.098956125,0.806121171,0.74325113,0.75693009,0.576630486,0.175359416,2.050261084,1.049778645,1.544995178,1.533637883,7.2
Jeff Hornacek,1.362564485,-1.07001108,1.227721317,1.624083605,1.817920721,1.652298698,1.534414062,1.441594522,1.281817572,1.29304253,1.040145308,0.363475067,2.59106955,1.482913934,2.395002803,2.853387885,7.2
John Stockton,0.619448796,-1.607814002,0.710157995,1.127671533,1.258998713,0.894657191,0.757240405,0.252963021,0.269263922,1.373015104,1.201466644,-0.148526663,5.100672737,2.116692776,2.44003632,3.597246977,7.2
Kevin McHale,0.124038336,0.812299146,-0.066186987,0.246360244,0.284775866,0.733119913,0.57070606,-0.530677691,-0.54833355,0.384712061,0.403948493,0.831310514,-0.307411923,0.21376384,0.762537827,2.733410612,7.2
Kiki Vandeweghe,-0.371372124,0.274496224,-0.324968648,-0.163719295,0.089353254,0.828141841,0.664764974,-0.445069882,-0.439889176,0.66214778,0.49559113,-0.076551978,-0.08148466,0.04656088,0.976447031,4.077156069,7.2
Maurice Cheeks,0.371743566,-1.607814002,0.192594674,0.476580335,0.68040105,0.548777372,0.404756999,-0.441777274,-0.452073937,0.224766913,0.190368134,-0.238495018,1.901479716,0.81410209,0.942671894,1.653615156,7.2
Mitch Richmond,0.619448796,-0.532208158,0.451376334,0.649245404,1.161065084,1.566778963,1.614538322,1.247330648,1.184339483,1.726474134,1.504417508,0.216254123,0.917475957,1.50998489,0.998963789,1.653615156,7.2
Monta Ellis,-1.362193043,-1.07001108,-0.842531969,-0.764449847,-0.607631827,-0.501531674,-0.517463738,-0.313365561,-0.288798138,-0.468328727,-0.4783959,-0.663799969,-0.384557817,-0.477341731,-0.543434153,-0.362003029,7.2
Sam Cassell,1.114859255,-1.07001108,0.710157995,0.616870704,0.647274805,0.645699739,0.708785813,0.50649384,0.653083897,1.097554016,0.888669876,-0.222137135,1.765293595,1.24723738,1.111547581,2.925374249,7.2
Scottie Pippen,-0.371372124,0.274496224,-0.324968648,-0.080983949,0.137264031,0.269412903,0.22709016,-0.290317305,-0.221781952,-0.049706859,0.044951719,0.124649979,0.389262739,0.415999803,-0.211311968,0.981742428,7.2
Shawn Marion,-0.866782584,0.005594763,-0.583750309,-0.458688787,-0.196110492,0.014754136,0.019970531,-0.293609913,-0.287579662,-0.288637265,-0.339795879,0.075576331,-0.389281035,-0.405683319,0.019484804,1.629619701,7.2
Steve Nash,2.105680175,-1.07001108,2.26284796,2.433451116,2.521242031,1.605421214,1.514145474,4.352260025,3.627384089,1.764979448,1.366574865,0.093570002,5.91306624,3.580116786,4.832441888,3.021356067,7.2
Tim Hardaway,-0.619077354,-1.876715462,-0.842531969,-0.638548234,-0.345956726,-0.160719692,-0.170047478,-0.138857335,-0.153547289,-0.268890951,-0.296625381,-0.565652673,0.469557445,-0.077647034,-0.115615746,1.461651519,7.2
Tyson Chandler,1.114859255,1.619003528,2.004066299,1.821928997,1.687416657,0.884521519,0.611876629,-0.533970299,-0.551988978,1.092617437,1.454430616,3.543447474,-0.151545727,1.123029466,1.680095728,1.581628792,7.2
Calvin Natt,-0.371372124,-0.263306698,-0.583750309,-0.401133765,-0.158204286,0.118011298,0.070958696,-0.504336827,-0.532493361,0.0105194,0.034348438,0.149186803,-0.320794374,-0.1238269,0.0757767,1.437656065,7.1
Chauncey Billups,-0.123666894,-1.07001108,0.192594674,0.116861442,0.165721476,-0.262709894,-0.190632763,1.26050108,1.252574145,0.295853645,0.151741898,-0.475684317,0.501832769,0.159621929,0.526111865,2.373478794,7.1
Glen Rice,0.124038336,0.005594763,0.192594674,0.501760658,0.896944421,0.987778681,1.037200272,1.79719619,1.669292976,0.535771367,0.413794396,0.075576331,0.142868197,0.454217622,0.86386324,2.87738334,7.1
Gordon Hayward,-0.371372124,0.274496224,0.192594674,0.375859045,0.517771198,0.189594484,0.233424094,1.24403804,1.26354043,0.78457493,0.677361648,-0.26466763,0.49159913,0.541800126,0.616178899,1.941560611,7.1
Jimmy Butler,0.124038336,0.274496224,0.192594674,0.217582732,0.432398862,0.210499308,0.235640971,0.578931217,0.657957802,1.053124808,0.903060042,0.127921556,0.29007516,-0.026689941,1.167839477,3.213319704,7.1
Kevin Johnson,-0.619077354,-1.607814002,-0.324968648,-0.095372705,0.184507836,0.413846234,0.36738679,-0.454947706,-0.403334893,0.904040133,0.721289524,-0.510035871,1.707827776,0.670785267,1.010222169,3.669233341,7.1
Kobe Bryant,-0.371372124,-0.263306698,0.710157995,0.80032734,1.143056857,1.578815074,1.676927569,1.072822422,1.233078527,2.274434363,2.015647092,0.363475067,1.184337776,1.482913934,2.271160633,3.741219705,7.1
Kyle Lowry,0.867154025,-1.876715462,1.486502977,1.347100058,1.452642734,0.506334244,0.587174287,3.209725036,3.239908685,1.668222506,1.555919155,0.175359416,2.548560588,1.597567393,2.085397377,3.021356067,7.1
Larry Johnson,-1.114487814,-0.263306698,-1.10131363,-0.92272616,-0.660656051,-0.459722026,-0.475343079,-0.517507259,-0.536148789,-0.44463315,-0.484454917,-0.272846571,-0.467214133,-0.66683842,-0.278862243,2.30149243,7.1
Michael Finley,0.619448796,0.005594763,0.710157995,0.937020519,1.640728661,1.598452939,1.709547327,1.701710557,1.754586303,1.06892186,0.972738741,0.628472768,1.167806513,1.052963463,1.544995178,1.533637883,7.1
Nene Hilario,-0.123666894,1.081200606,0.451376334,0.113264253,0.17594837,0.166155741,0.057340739,-0.530677691,-0.545896598,0.272158068,0.421368168,0.554862296,-0.223968404,0.280645025,0.143326975,0.549824245,7.1
Reggie Theus,-1.114487814,0.005594763,-1.10131363,-0.92272616,-0.662656965,-0.505966031,-0.528864819,-0.441777274,-0.435015272,-0.285675318,-0.342068011,-0.567288461,-0.291667863,-0.3674655,-0.346412518,1.72560152,7.1
Sam Cassell,0.867154025,-1.07001108,0.451376334,0.343484345,0.346137232,0.324525622,0.381321444,0.407715599,0.533673238,0.82406756,0.644037053,-0.297383396,1.308715851,0.896907366,0.717504311,1.41366061,7.1
Shaquille O'Neal,-0.371372124,1.619003528,0.192594674,0.242763055,0.69918741,1.958902787,1.554365953,-0.530677691,-0.544678122,1.385850208,2.307994676,1.879850798,0.103508047,1.003598779,1.663208159,1.821583338,7.1
Stephon Marbury,-1.114487814,-1.338912541,-0.324968648,-0.239260262,0.135818926,0.094572556,0.173885118,0.549297744,0.682327324,0.437039794,0.418338659,-0.457690646,1.10168146,0.511544352,0.33471942,1.773592429,7.1
Stephon Marbury,-0.619077354,-1.338912541,0.192594674,0.296720889,0.774332851,0.732486433,0.841165026,1.145259799,1.392698898,1.14297054,1.107551876,-0.248309747,2.024283385,1.277493154,1.043997306,2.253501521,7.1
Terry Porter,0.124038336,-1.07001108,0.192594674,0.519746603,0.719974685,0.531673425,0.471263302,0.611857297,0.583630759,0.850725084,0.681148534,-0.202507676,2.364355084,1.127806693,1.347973543,3.333296977,7.1
Al Horford,-1.114487814,0.812299146,-0.842531969,-0.68531169,-0.467790163,-0.438183722,-0.469009146,-0.533970299,-0.555644407,-0.4791892,-0.4783959,-0.158341392,-0.471150148,-0.539445688,-0.31826657,0.597815154,7
Brad Miller,-0.123666894,1.081200606,-0.066186987,-0.142136161,-0.177101808,-0.171488843,-0.174797929,-0.501044219,-0.523964028,0.199096704,0.162345179,0.391283468,-0.288519051,-0.306953952,0.396640505,2.133524248,7
Brandon Roy,-0.619077354,-0.263306698,-0.583750309,-0.465883165,-0.142308135,-0.021987676,-0.020566645,0.160769996,0.144979358,0.108263657,0.053282867,-0.403709633,0.137357776,-0.278290587,0.520482676,3.261310613,7
Calvin Natt,-0.619077354,-0.263306698,-0.842531969,-0.670922935,-0.447114051,-0.206963697,-0.209634564,-0.510922043,-0.542241169,-0.279751424,-0.262543409,-0.166520334,-0.438874825,-0.346764181,-0.31826657,0.597815154,7
Cedric Ceballos,-0.371372124,-0.263306698,-0.066186987,-0.095372705,-0.255359782,0.18135925,0.098828004,-0.336413817,-0.3570328,-0.014163493,0.027532044,0.230976217,-0.415258735,-0.154082674,0.092664268,1.053728791,7
Charles Barkley,1.114859255,-0.263306698,1.486502977,1.728402085,2.368839073,3.213825718,2.54721005,0.792950739,1.270851287,4.21845903,4.42259171,4.639425618,1.847949911,3.403359371,4.905621352,2.349483339,7
Chauncey Billups,-0.371372124,-1.07001108,-0.066186987,-0.149330539,-0.092952253,-0.400174951,-0.345814137,0.769902483,0.789553222,-0.018112756,-0.122428634,-0.537844272,0.275905506,-0.053760897,0.132068595,1.341674246,7
Chris Bosh,-1.114487814,1.081200606,-0.324968648,-0.156524917,0.216300138,0.339095651,0.344901326,-0.468118138,-0.475224983,0.751993511,0.721289524,0.466529729,-0.234989246,0.081593881,0.554257813,2.781401522,7
David Robinson,-0.371372124,1.619003528,-0.842531969,-0.627756667,-0.321612271,0.067332936,-0.025317095,-0.530677691,-0.551988978,0.41038227,0.428184562,0.242426735,-0.404237893,-0.082424262,0.33471942,3.381287886,7
Detlef Schrempf,0.371743566,0.543397685,0.192594674,0.422622501,0.25920863,0.232037612,0.21473899,-0.270561656,-0.281487281,0.820118297,0.763702645,0.363475067,0.196398002,0.336379345,0.559887003,2.469460612,7
Dominique Wilkins,0.124038336,0.005594763,-0.066186987,0.22477711,0.634602349,1.549675016,1.649374957,-0.300195129,-0.223000428,1.473721308,1.38929618,1.124116615,0.028723761,0.807732454,0.813200534,2.925374249,7
Gary Payton,1.610269715,-0.801109619,1.745284638,2.188842268,2.861842077,2.931927331,2.879424869,2.373402596,2.776887762,1.732398029,1.850538871,1.065228237,4.75587782,2.861940259,3.779783438,3.837201523,7
Hersey Hawkins,0.619448796,-1.07001108,0.710157995,1.116879966,1.527899337,1.06823058,1.089138528,2.202186978,1.977567432,1.936772384,1.608178179,0.119742615,0.924560784,1.3029717,1.713870865,1.773592429,7
Kevin Garnett,-0.866782584,1.081200606,-0.066186987,0.102472686,0.50498758,0.84271187,0.841481723,-0.366047289,-0.367999085,0.216868387,0.238082895,0.795323172,0.351476994,0.479696169,0.430415643,1.269687883,7
Kevin Johnson,-0.123666894,-1.607814002,0.192594674,0.36147029,0.689405163,0.926964646,0.885502561,-0.418729018,-0.337537182,1.569490934,1.350669944,-0.361179138,2.668215445,1.344374338,1.601287074,1.749596974,7
Kevin McHale,-0.371372124,0.812299146,-0.583750309,-0.332787175,-0.296600845,-0.021354197,-0.096890545,-0.533970299,-0.559299835,-0.297523107,-0.282235215,0.116471038,-0.500276659,-0.275105769,-0.05932385,1.14971061,7
Latrell Sprewell,-0.371372124,-0.532208158,-0.324968648,-0.116955839,0.346693041,0.212399746,0.260976705,0.766609875,0.895560644,0.470608529,0.442574728,-0.243402382,0.316052859,0.481288578,-0.003031954,0.285874245,7
Mark Aguirre,-0.866782584,-0.263306698,-0.842531969,-0.742866713,-0.526705968,-0.145516183,-0.150412284,-0.39897337,-0.383839275,-0.189905692,-0.161054869,-0.343185467,-0.30662472,-0.291029861,-0.250716295,0.885760609,7
Ryan Anderson,-1.114487814,0.812299146,-0.583750309,-0.523438188,-0.593958914,-0.673204624,-0.683412799,0.391252559,0.339935536,-0.51868183,-0.55564837,-0.305562337,-0.586081787,-0.654099147,-0.245087106,0.597815154,7
Scottie Pippen,0.619448796,0.274496224,0.710157995,1.048533376,1.477876484,1.768225451,1.683261502,0.401130383,0.614092662,1.08274428,1.281748623,1.32859015,1.877863625,2.011593772,0.982076221,1.701606065,7
Sidney Moncrief,-1.114487814,-1.07001108,-1.10131363,-0.940712105,-0.826287275,-0.713113834,-0.724266671,-0.533970299,-0.561736787,-0.550275933,-0.573068045,-0.54929479,-0.592379411,-0.735312014,-0.481513068,0.5738197,7
Tony Parker,0.619448796,-1.338912541,1.486502977,1.681638628,1.947980138,2.341524418,2.237480695,0.648075985,0.846821599,1.622805983,1.702092947,-0.238495018,3.040562467,2.318928739,2.012217912,1.941560611,7
Wally Szczerbiak,-0.866782584,0.005594763,-0.842531969,-0.660131368,-0.440555499,-0.367234016,-0.412637136,-0.356169465,-0.374091466,-0.469316043,-0.514750003,-0.438061187,-0.334176825,-0.569701462,-0.06495304,1.677610611,7
Zach Randolph,0.124038336,0.543397685,0.710157995,0.602481948,0.688071221,1.217731747,1.312409688,-0.254098616,-0.202286334,0.88626845,0.865948561,1.304053325,-0.038188494,0.855504728,0.255910766,-0.146043938,7
Bill Cartwright,-1.114487814,1.619003528,-1.10131363,-0.92272616,-0.649206376,-0.425514131,-0.48199371,-0.533970299,-0.562955263,-0.334053789,-0.365546703,-0.483863259,-0.567188915,-0.568109053,-0.205682779,2.925374249,6.9
Bradley Beal,-1.114487814,-0.532208158,-0.324968648,-0.329189986,-0.100066615,-0.184791913,-0.113992166,0.914777236,0.788334746,-0.247170005,-0.271631935,-0.482227471,-0.117695998,-0.200262539,-0.340783329,-0.122048483,6.9
Dominique Wilkins,-0.371372124,0.005594763,-0.583750309,-0.339981553,-0.034369935,0.490497256,0.538402998,-0.445069882,-0.437452224,0.304739487,0.293371428,0.353660338,-0.338900043,0.065669789,-0.05369466,1.029733337,6.9
Eddie Jones,-0.371372124,-0.263306698,-0.583750309,-0.447897221,-0.203113691,-0.323523929,-0.344864047,0.53941992,0.487371146,-0.252106583,-0.271631935,-0.451147493,-0.190118675,-0.375427546,0.053259941,1.485646974,6.9
Elton Brand,-0.619077354,0.274496224,-0.066186987,0.098875497,0.562347117,0.847779706,0.845282083,-0.533970299,-0.555644407,0.943532763,1.038630554,1.784975078,0.066509506,0.629382629,1.105918391,2.30149243,6.9
Jeff Hornacek,-0.123666894,-1.07001108,-0.324968648,-0.11335865,-0.046820067,-0.028322472,-0.086122858,-0.217879928,-0.221781952,-0.22051248,-0.274661443,-0.354635985,0.64352931,-0.053760897,0.177102112,1.797587884,6.9
Kevin Johnson,0.371743566,-1.607814002,0.710157995,0.771549828,1.111931526,1.378635545,1.34471275,-0.385802938,-0.272957948,2.17570279,1.920974947,-0.218865558,3.453056843,1.885793449,2.226127116,1.893569702,6.9
Michael Redd,-1.114487814,-0.263306698,-0.842531969,-0.95510086,-0.837959274,-0.713113834,-0.731550695,-0.244220792,-0.318041565,-0.686525503,-0.702579539,-0.670343122,-0.624654735,-0.829264154,-0.425221172,0.141901517,6.9
Mookie Blaylock,0.371743566,-1.876715462,0.451376334,0.638453837,1.012330468,0.539908659,0.687567135,1.790610973,1.945887053,0.059885187,0.073732051,0.250605677,2.213212106,1.121437057,0.447303211,1.629619701,6.9
Otis Thorpe,-0.866782584,0.543397685,-0.842531969,-0.65293699,-0.599961656,-0.403342348,-0.494661577,-0.533970299,-0.560518311,-0.390330785,-0.325405713,-0.271210783,-0.543572825,-0.427977048,-0.352041708,0.453842427,6.9
Paul Pierce,-1.114487814,0.005594763,-0.842531969,-0.782435792,-0.530818958,-0.473025096,-0.467108966,0.058699147,0.026787175,-0.287649949,-0.305713907,-0.474048529,-0.432577201,-0.458232821,-0.183166021,1.173706064,6.9
Peja Stojakovic,-0.866782584,0.543397685,-0.583750309,-0.509049433,-0.368077944,-0.390672758,-0.399969269,0.457104719,0.417918008,-0.320231368,-0.385995886,-0.457690646,-0.427853983,-0.464602458,-0.019919523,1.629619701,6.9
Rashard Lewis,-0.619077354,0.812299146,0.192594674,0.249957433,0.44573829,0.244073723,0.249575625,1.135381975,1.057617967,0.128009972,0.088122217,0.355296126,-0.201139517,0.037006425,0.706245932,1.677610611,6.9
Robin Lopez,-0.619077354,1.350102067,-0.066186987,-0.052206438,-0.374414172,-0.258275538,-0.305593658,-0.533970299,-0.561736787,-0.31529479,-0.309500793,0.10502052,-0.61284669,-0.491673414,-0.104357367,0.5738197,6.9
Toni Kukoc,-0.123666894,0.812299146,-0.842531969,-0.656534179,-0.511143302,-0.399541471,-0.430688847,-0.224465144,-0.177916812,-0.393292732,-0.397356543,-0.387351751,-0.205862735,-0.392944046,-0.256345485,0.861765155,6.9
Vin Baker,-0.371372124,1.081200606,-0.324968648,-0.052206438,0.378929991,0.627328833,0.604909302,-0.425314234,-0.403334893,0.374838904,0.601623932,0.991617765,-0.002764359,0.422369439,0.143326975,1.293683337,6.9
Carmelo Anthony,-1.609898273,0.274496224,-0.842531969,-0.65293699,-0.376526248,-0.186058872,-0.131093786,-0.168490807,-0.109682149,0.073707607,0.037377947,-0.271210783,-0.365664945,-0.171599174,-0.301379002,0.669801518,6.8
